Date,Chain,Postcode,Category,Total Units,Sale Price,Cost Price
5/1/16,Bellings,6010,Juniors,55,8.4,3.71
5/1/16,Bellings,7250,Womens,80,7.98,4.75
5/1/16,Bellings,4220,Womens,48,11.16,5.77
5/1/16,Bellings,5043,Shoes,94,5.43,2.67
5/1/16,Bellings,2131,Home,139,3.59,1.72
5/1/16,Bellings,3136,Juniors,51,9.25,4.15
5/1/16,Bellings,2120,Juniors,58,8.08,3.59
5/1/16,Ready Wear,2617,Hosiery,139,3.61,1.73
5/1/16,Bellings,6112,Shoes,29,20.51,11.52
5/1/16,Bellings,7250,Juniors,67,6.66,2.77
5/1/16,Bellings,4220,Kids,101,6.11,3.52
5/1/16,Bellings,6010,Accessories,85,5.33,2.25
5/1/16,Ready Wear,3550,Home,101,5.34,2.75
5/1/16,Ready Wear,4558,Groceries,140,4.85,2.97
5/1/16,Ready Wear,4558,Kids,125,4.19,2.07
5/1/16,Bellings,3134,Shoes,94,5.79,2.97
5/1/16,Bellings,3630,Womens,67,8.75,4.78
5/1/16,Ready Wear,4215,Kids,182,3.11,1.65
5/1/16,Bellings,3136,Womens,78,7.83,4.41
5/1/16,Ready Wear,3550,Groceries,498,1.34,0.8
5/1/16,Ready Wear,2795,Intimate,188,3.57,2.15
5/1/16,Ready Wear,3076,Hosiery,142,4,2.12
5/1/16,Bellings,4870,Shoes,65,15.37,11.24
5/1/16,Bellings,2064,Intimate,79,6.21,2.81
5/1/16,Ready Wear,2154,Kids,250,4.7,3.63
5/1/16,Ready Wear,2800,Shoes,159,3.55,1.85
5/1/16,Ready Wear,3550,Intimate,101,5.37,2.7
5/1/16,Bellings,2478,Shoes,27,27.73,17.73
5/1/16,Bellings,4825,Shoes,18,42.32,27.32
5/1/16,Bellings,6450,Juniors,58,7.21,2.55
5/1/16,Bellings,4570,Shoes,37,20.75,13.44
5/1/16,Bellings,5168,Shoes,32,19.49,11.03
5/1/16,Bellings,2064,Mens,68,7.89,3.9
5/1/16,Ready Wear,4509,Intimate,131,4.73,2.66
5/1/16,Ready Wear,3175,Mens,83,5.98,2.7
5/1/16,Ready Wear,4053,Mens,30,13.19,4.1
5/1/16,Ready Wear,2350,Intimate,131,3.9,1.82
5/1/16,Bellings,2750,Hosiery,100,5.51,2.78
5/1/16,Bellings,4220,Hosiery,106,4.88,2.3
5/1/16,Bellings,7010,Womens,55,8.66,3.67
5/1/16,Ready Wear,2031,Intimate,105,5.77,3.15
5/1/16,Ready Wear,3551,Accessories,234,3.92,2.74
5/1/16,Bellings,2750,Accessories,108,5.43,2.88
5/1/16,Bellings,5011,Kids,106,5.88,3.27
5/1/16,Bellings,6030,Kids,131,5.35,3.24
5/1/16,Bellings,4802,Mens,85,8,4.74
5/1/16,Bellings,5011,Accessories,76,6.61,2.96
5/1/16,Ready Wear,2560,Mens,128,4.08,1.91
5/1/16,Ready Wear,2795,Accessories,62,13.8,9.32
5/1/16,Bellings,5168,Shoes,92,5.65,2.63
5/1/16,Bellings,4870,Kids,111,6.03,3.53
5/1/16,Ready Wear,2795,Womens,86,5.53,2.3
5/1/16,Ready Wear,4509,Mens,133,5.6,3.51
5/1/16,Bellings,3690,Kids,120,5.41,3.09
5/1/16,Ready Wear,2116,Intimate,140,5.41,3.42
5/1/16,Bellings,6725,Womens,130,6.55,4.4
5/1/16,Bellings,2141,Juniors,46,11.53,5.43
5/1/16,Ready Wear,3551,Kids,196,2.82,1.39
5/1/16,Ready Wear,3066,Kids,172,4.53,2.9
5/1/16,Bellings,870,Shoes,80,6.84,3.32
5/1/16,Ready Wear,4068,Womens,76,5.98,2.27
5/1/16,Bellings,2790,Shoes,53,16.39,11.07
5/1/16,Bellings,7018,Shoes,86,5.94,2.66
5/1/16,Ready Wear,2617,Shoes,23,32.46,20.17
5/1/16,Ready Wear,2795,Home,65,9.11,4.75
5/1/16,Ready Wear,4509,Intimate,111,4.99,2.44
5/1/16,Ready Wear,2800,Intimate,178,3.23,1.64
5/1/16,Bellings,4700,Shoes,34,19.96,11.59
5/1/16,Ready Wear,2830,Kids,224,3.28,2.01
5/1/16,Ready Wear,2830,Accessories,334,3.35,2.5
5/1/16,Ready Wear,4551,Home,83,7.37,3.92
5/1/16,Ready Wear,4558,Mens,81,5.94,2.4
5/1/16,Ready Wear,3148,Kids,115,5.38,2.88
5/1/16,Ready Wear,4215,Intimate,145,4.05,2.07
5/1/16,Ready Wear,2116,Intimate,133,4.41,2.24
5/1/16,Bellings,2539,Accessories,116,4.11,1.62
5/1/16,Ready Wear,2031,Intimate,117,4.79,2.32
5/1/16,Ready Wear,2617,Accessories,146,4.38,2.39
5/1/16,Bellings,5011,Shoes,46,16.93,10.61
5/1/16,Ready Wear,6280,Juniors,60,8.27,3.38
5/1/16,Bellings,3280,Intimate,117,5.14,2.63
5/1/16,Ready Wear,4119,Intimate,165,3.53,1.75
5/1/16,Bellings,4220,Kids,69,9.06,4.79
5/1/16,Ready Wear,3066,Intimate,129,4.56,2.27
5/1/16,Ready Wear,2350,Intimate,160,4.58,2.73
5/1/16,Ready Wear,4068,Home,128,4.9,2.59
5/1/16,Bellings,4012,Womens,69,8.82,4.52
5/1/16,Ready Wear,4509,Shoes,80,19.48,15.74
5/1/16,Bellings,4700,Mens,36,12.23,3.91
5/1/16,Bellings,7320,Kids,124,5.73,3.31
5/1/16,Ready Wear,4558,Shoes,35,28.73,20.13
5/1/16,Bellings,6010,Kids,110,5.5,2.76
5/1/16,Ready Wear,2800,Hosiery,177,3.37,1.67
5/1/16,Ready Wear,3066,Mens,92,5.99,2.7
5/1/16,Ready Wear,4215,Kids,96,5.71,2.55
5/1/16,Ready Wear,4068,Kids,236,2.48,1.19
5/1/16,Bellings,4870,Accessories,114,4.31,1.64
5/1/16,Ready Wear,3066,Home,114,6.12,3.45
5/1/16,Ready Wear,3148,Juniors,37,10.67,2.43
5/1/16,Ready Wear,2020,Home,273,3.61,2.49
5/1/16,Ready Wear,2015,Mens,34,12.99,4
5/1/16,Bellings,6027,Juniors,63,8.45,3.59
5/1/16,Bellings,5011,Shoes,27,30.47,19.13
5/1/16,Bellings,2064,Kids,155,4.8,2.82
5/1/16,Bellings,3030,Accessories,137,3.72,1.48
5/1/16,Bellings,4680,Accessories,116,4.57,1.92
5/1/16,Ready Wear,2830,Mens,145,3.86,1.74
5/1/16,Bellings,3030,Mens,182,5.72,4.03
5/1/16,Ready Wear,2350,Mens,106,6.75,3.84
5/1/16,Ready Wear,2154,Shoes,90,7.86,4.43
5/1/16,Ready Wear,3148,Juniors,81,7.7,3.89
5/1/16,Ready Wear,4215,Groceries,595,1.84,1.32
5/1/16,Ready Wear,2830,Accessories,186,4.02,2.35
5/1/16,Ready Wear,2800,Home,400,4.26,3.48
5/1/16,Ready Wear,2795,Intimate,117,5.1,2.44
5/1/16,Ready Wear,4119,Kids,321,3.2,2.23
5/1/16,Ready Wear,4119,Accessories,160,5.54,3.59
5/1/16,Ready Wear,3076,Mens,105,5.33,2.36
5/1/16,Bellings,5290,Shoes,64,10.11,5.23
5/1/16,Bellings,3977,Shoes,62,10.04,5
5/1/16,Ready Wear,4053,Shoes,83,16.84,13.06
5/1/16,Bellings,4012,Accessories,133,3.94,1.58
5/1/16,Ready Wear,4509,Kids,169,3.74,1.88
5/1/16,Ready Wear,4119,Accessories,29,28.3,17.46
5/1/16,Bellings,2131,Juniors,43,13.29,5.96
5/1/16,Ready Wear,2015,Womens,89,6.01,2.46
5/1/16,Bellings,4566,Mens,149,6.24,4.12
5/1/16,Bellings,6052,Shoes,74,12.97,8.69
5/1/16,Ready Wear,2480,Womens,48,10.66,4.07
5/1/16,Bellings,4305,Shoes,29,30.68,19.76
5/1/16,Ready Wear,3551,Intimate,138,4.62,2.32
5/1/16,Bellings,5011,Kids,71,9.62,5.15
5/1/16,Ready Wear,3353,Juniors,49,12.01,5.53
5/1/16,Bellings,6725,Accessories,135,3.97,1.62
5/1/16,Bellings,6052,Shoes,22,37.63,23.16
5/1/16,Bellings,5290,Mens,118,6.5,3.8
5/1/16,Ready Wear,3550,Accessories,184,3.83,2.1
5/1/16,Ready Wear,3353,Womens,84,6.12,2.31
5/1/16,Bellings,3280,Accessories,257,2.96,1.71
5/1/16,Bellings,4305,Mens,93,7.22,3.77
5/1/16,Bellings,4740,Accessories,119,5.21,2.51
5/1/16,Bellings,2485,Shoes,88,5.7,2.05
5/1/16,Ready Wear,3353,Mens,98,5.99,2.7
5/1/16,Ready Wear,2350,Kids,233,3.59,2.2
5/1/16,Ready Wear,2650,Kids,177,4.43,2.59
5/1/16,Ready Wear,2154,Womens,78,6.53,2.36
5/1/16,Ready Wear,2541,Mens,144,4.06,1.8
5/1/16,Ready Wear,4068,Juniors,92,6.26,2.71
5/1/16,Bellings,6450,Shoes,19,41.15,23.98
5/1/16,Ready Wear,4053,Kids,106,7.13,4.05
5/1/16,Ready Wear,2031,Intimate,106,5.75,2.67
5/1/16,Ready Wear,3066,Accessories,243,3.86,2.51
5/1/16,Ready Wear,2480,Shoes,142,14.52,12.2
5/1/16,Ready Wear,2560,Shoes,174,4.53,2.64
5/1/16,Bellings,3179,Womens,71,10.22,5.57
5/1/16,Ready Wear,3550,Hosiery,187,3.85,2.09
5/1/16,Ready Wear,2800,Groceries,1067,0.97,0.66
5/1/16,Ready Wear,2541,Groceries,3448,0.78,0.68
5/1/16,Ready Wear,3148,Groceries,802,1.46,1.04
5/1/16,Ready Wear,2020,Intimate,122,5.59,2.86
5/1/16,Ready Wear,2015,Kids,107,7.62,4.5
5/1/16,Ready Wear,4215,Mens,72,7.88,3.24
5/1/16,Ready Wear,4509,Mens,125,5.25,2.57
5/1/16,Bellings,3690,Juniors,79,6.97,2.73
5/1/16,Bellings,2064,Shoes,51,16.52,9.94
5/1/16,Ready Wear,2560,Mens,33,14.6,4.43
5/1/16,Bellings,4012,Shoes,116,5.19,2.3
5/1/16,Bellings,3131,Womens,98,7.52,4.08
5/1/16,Bellings,5082,Mens,169,5.12,3.12
5/1/16,Ready Wear,4053,Kids,114,6.1,3.13
5/1/16,Ready Wear,3148,Home,125,6.12,3.41
5/1/16,Bellings,4700,Juniors,46,13.03,5.66
5/1/16,Bellings,6109,Juniors,71,9.05,4.27
5/1/16,Bellings,3931,Mens,116,7.14,4.21
5/1/16,Ready Wear,2795,Kids,346,1.91,0.93
5/1/16,Bellings,6109,Womens,94,8.07,4.44
5/1/16,Ready Wear,4068,Mens,142,5.3,2.9
5/1/16,Bellings,4220,Shoes,125,4.75,2.02
5/1/16,Bellings,2120,Mens,112,6.38,3.33
5/1/16,Bellings,4870,Juniors,53,11.03,4.58
5/1/16,Ready Wear,3551,Kids,313,3.3,2.2
5/1/16,Ready Wear,3551,Kids,118,6.71,3.8
5/1/16,Ready Wear,2830,Kids,357,3.03,2.07
5/1/16,Ready Wear,2067,Womens,74,7.17,2.51
5/1/16,Ready Wear,4558,Juniors,67,8.36,3.21
5/1/16,Ready Wear,2480,Hosiery,172,3.93,1.92
5/1/16,Bellings,4012,Shoes,31,31.96,20.82
5/1/16,Ready Wear,2795,Kids,288,3.77,2.57
5/1/16,Ready Wear,4558,Home,94,7.87,4.19
5/1/16,Ready Wear,2020,Juniors,52,11.55,4.89
5/1/16,Bellings,4740,Shoes,33,28.38,17.88
5/1/16,Bellings,2485,Shoes,26,39.76,26.43
5/1/16,Ready Wear,6330,Home,95,7.84,4.19
5/1/16,Ready Wear,2116,Home,467,5.68,4.94
5/1/16,Ready Wear,4551,Intimate,162,4.31,2.17
5/1/16,Bellings,2478,Mens,106,5.98,2.7
5/1/16,Ready Wear,2350,Kids,310,2.29,1.17
5/1/16,Bellings,3630,Shoes,29,29.27,17.23
5/1/16,Ready Wear,2020,Mens,114,7.03,3.97
5/1/16,Ready Wear,2800,Kids,280,4.2,2.95
5/1/16,Ready Wear,3148,Intimate,139,5,2.46
5/1/16,Ready Wear,2541,Kids,122,7.34,4.45
5/1/16,Bellings,2478,Accessories,117,5.46,2.44
5/1/16,Bellings,3280,Kids,93,7.88,4.07
5/1/16,Bellings,3280,Juniors,58,10.47,4.36
5/1/16,Bellings,2609,Juniors,124,6.77,3.91
5/1/16,Bellings,7250,Mens,108,6.91,3.61
5/1/16,Ready Wear,4119,Kids,245,4.86,3.4
5/1/16,Ready Wear,4068,Intimate,122,5.04,2.11
5/1/16,Ready Wear,3551,Accessories,209,4.13,2.42
5/1/16,Bellings,4655,Accessories,136,4.4,1.77
5/1/16,Bellings,5043,Accessories,159,3.98,1.72
5/1/16,Ready Wear,3018,Juniors,113,5.86,2.68
5/1/16,Ready Wear,4215,Shoes,127,6.1,3.27
5/1/16,Ready Wear,2116,Intimate,105,6.44,3.01
5/1/16,Bellings,2478,Hosiery,144,5.04,2.52
5/1/16,Bellings,870,Womens,104,8.77,5.28
5/1/16,Ready Wear,2020,Womens,85,8.48,4.2
5/1/16,Ready Wear,3175,Womens,98,6.06,2.34
5/1/16,Bellings,2131,Accessories,144,4.45,1.92
5/1/16,Ready Wear,2116,Accessories,198,4.3,2.46
5/1/16,Ready Wear,3551,Hosiery,249,2.95,1.48
5/1/16,Ready Wear,2795,Hosiery,246,3.22,1.73
5/1/16,Ready Wear,2560,Intimate,179,4.44,2.39
5/1/16,Ready Wear,2800,Kids,136,5.74,3.04
5/1/16,Bellings,5168,Accessories,156,4.14,1.78
5/1/16,Bellings,3136,Mens,177,5.73,3.65
5/1/16,Ready Wear,2617,Mens,92,8.5,4.5
5/1/16,Bellings,3630,Kids,58,13.27,6.9
5/1/16,Ready Wear,2067,Mens,127,5.06,2.15
5/1/16,Ready Wear,3018,Accessories,297,3.13,1.88
5/1/16,Ready Wear,2154,Mens,124,5.91,2.92
5/1/16,Ready Wear,2031,Kids,187,4.47,2.49
5/1/16,Bellings,2790,Kids,153,5.1,2.67
5/1/16,Ready Wear,2480,Kids,270,4,2.62
5/1/16,Bellings,2609,Shoes,37,27.96,17.87
5/1/16,Ready Wear,4215,Accessories,105,7.18,3.62
5/1/16,Ready Wear,2480,Kids,245,3.13,1.6
5/1/16,Bellings,3429,Shoes,32,30.27,18.57
5/1/16,Bellings,3030,Shoes,115,6.4,3.14
5/1/16,Ready Wear,2541,Womens,122,7.26,4.19
5/1/16,Bellings,2131,Kids,164,5.88,3.59
5/1/16,Bellings,3690,Accessories,186,4.44,2.42
5/1/16,Ready Wear,4558,Mens,142,4.6,1.95
5/1/16,Bellings,4740,Womens,75,9.74,4.72
5/1/16,Bellings,2485,Accessories,168,3.63,1.39
5/1/16,Ready Wear,3066,Kids,202,4.5,2.62
5/1/16,Ready Wear,3076,Groceries,634,2.09,1.49
5/1/16,Ready Wear,3066,Juniors,62,11.04,4.9
5/1/16,Bellings,4570,Mens,124,7.07,4
5/1/16,Ready Wear,2116,Shoes,109,6.22,2.73
5/1/16,Ready Wear,6280,Kids,211,4.15,2.34
5/1/16,Ready Wear,4558,Hosiery,189,4.46,2.44
5/1/16,Bellings,2158,Shoes,55,20.36,13.42
5/1/16,Bellings,6725,Shoes,79,13.06,8.23
5/1/16,Ready Wear,2015,Intimate,137,5.47,2.68
5/1/16,Ready Wear,2015,Intimate,175,4.28,2.09
5/1/16,Ready Wear,4509,Groceries,2591,0.91,0.76
5/1/16,Bellings,4305,Accessories,184,3.44,1.36
5/1/16,Ready Wear,2617,Accessories,162,4.45,2.08
5/1/16,Bellings,6109,Accessories,126,5.19,2.14
5/1/16,Bellings,2750,Accessories,120,5.31,2.1
5/1/16,Bellings,3131,Shoes,55,16.65,9.65
5/1/16,Ready Wear,4053,Kids,342,3.95,2.82
5/1/16,Ready Wear,2020,Intimate,244,3.44,1.86
5/1/16,Ready Wear,3353,Kids,153,3.8,1.27
5/1/16,Ready Wear,2541,Kids,262,3.19,1.71
5/1/16,Ready Wear,2154,Groceries,1024,1.24,0.86
5/1/16,Ready Wear,3148,Shoes,88,16.41,12.01
5/1/16,Bellings,3131,Shoes,117,6.42,3.09
5/1/16,Ready Wear,4119,Intimate,109,6.76,3.18
5/1/16,Ready Wear,3018,Intimate,128,5.46,2.41
5/1/16,Ready Wear,3076,Kids,250,3.18,1.62
5/1/16,Ready Wear,4509,Hosiery,225,3.56,1.82
5/1/16,Bellings,3179,Shoes,114,6.56,3.12
5/1/16,Ready Wear,4558,Kids,194,5,2.97
5/1/16,Bellings,3690,Accessories,147,4.65,1.97
5/1/16,Ready Wear,4509,Kids,273,3.62,2.18
5/1/16,Ready Wear,2015,Mens,150,5.4,2.77
5/1/16,Ready Wear,3550,Juniors,78,8.16,3.1
5/1/16,Ready Wear,2541,Kids,209,4.57,2.68
5/1/16,Bellings,3030,Shoes,84,12.12,7.42
5/1/16,Ready Wear,3551,Intimate,151,5.55,2.93
5/1/16,Bellings,6112,Accessories,148,4.25,1.57
5/1/16,Bellings,7010,Shoes,39,27.36,17.17
5/1/16,Ready Wear,4509,Kids,134,6.76,3.79
5/1/16,Ready Wear,2116,Hosiery,176,4.64,2.38
5/1/16,Ready Wear,2830,Intimate,153,5.21,2.6
5/1/16,Ready Wear,4119,Womens,110,5.94,2.31
5/1/16,Bellings,3136,Shoes,60,17.53,10.87
5/1/16,Bellings,3977,Juniors,172,5.48,3.15
5/1/16,Ready Wear,2541,Home,352,3.76,2.62
5/1/16,Ready Wear,3175,Intimate,148,5.29,2.59
5/1/16,Ready Wear,6280,Intimate,140,5.75,2.89
5/1/16,Ready Wear,2480,Accessories,231,3.94,2.2
5/1/16,Bellings,2609,Shoes,145,5.58,2.81
5/1/16,Ready Wear,3353,Mens,187,4.92,2.76
5/1/16,Bellings,5011,Womens,110,8.52,4.85
5/1/16,Ready Wear,2015,Hosiery,296,3.2,1.83
5/1/16,Ready Wear,2541,Hosiery,202,4.27,2.26
5/1/16,Bellings,6112,Juniors,164,5.29,2.82
5/1/16,Bellings,3429,Shoes,137,5.83,2.87
5/1/16,Ready Wear,4509,Home,360,4.41,3.28
5/1/16,Ready Wear,4053,Accessories,116,7.39,3.88
5/1/16,Ready Wear,4558,Intimate,123,5.78,2.46
5/1/16,Ready Wear,6330,Mens,365,2.21,1.09
5/1/16,Ready Wear,4551,Shoes,31,38.73,25.55
5/1/16,Ready Wear,4053,Home,303,4.04,2.69
5/1/16,Bellings,4655,Womens,159,6.98,4.41
5/1/16,Ready Wear,4119,Juniors,68,9.27,3.24
5/1/16,Ready Wear,2795,Shoes,35,32.9,21.13
5/1/16,Ready Wear,2154,Hosiery,173,4.67,2.29
5/1/16,Bellings,7320,Accessories,155,4.39,1.73
5/1/16,Bellings,2141,Kids,162,5.52,2.97
5/1/16,Bellings,2131,Womens,120,8.27,4.83
5/1/16,Ready Wear,3066,Intimate,180,4.42,2.12
5/1/16,Bellings,6027,Shoes,159,4.51,1.9
5/1/16,Bellings,6010,Mens,117,8.1,4.55
5/1/16,Ready Wear,3018,Hosiery,227,4.2,2.37
5/1/16,Ready Wear,2015,Home,105,8.46,4.49
5/1/16,Ready Wear,3551,Shoes,78,26.39,21.05
5/1/16,Ready Wear,3175,Hosiery,197,4.59,2.47
5/1/16,Ready Wear,2154,Home,116,7.39,3.79
5/1/16,Ready Wear,4551,Hosiery,211,4.45,2.47
5/1/16,Ready Wear,4509,Intimate,205,4.02,1.98
5/1/16,Bellings,2064,Accessories,157,5.5,2.82
5/1/16,Ready Wear,6330,Mens,163,4.6,2.01
5/1/16,Ready Wear,6280,Shoes,105,7.7,3.68
5/1/16,Ready Wear,3175,Accessories,186,5.59,3.31
5/1/16,Bellings,7018,Mens,153,6.3,3.53
5/1/16,Ready Wear,3076,Womens,107,7.29,3.32
5/1/16,Ready Wear,4053,Intimate,127,6.24,2.89
5/1/16,Ready Wear,4509,Womens,165,5.02,2.44
5/1/16,Bellings,4825,Mens,104,8.26,4.16
5/1/16,Bellings,3500,Shoes,107,7.6,3.62
5/1/16,Ready Wear,6330,Intimate,172,4.92,2.44
5/1/16,Ready Wear,3066,Kids,142,6.62,3.61
5/1/16,Ready Wear,3148,Mens,133,5.99,2.77
5/1/16,Bellings,7018,Juniors,209,4.77,2.72
5/1/16,Bellings,5607,Shoes,99,7.96,3.63
5/1/16,Ready Wear,2116,Kids,393,3.54,2.45
5/1/16,Ready Wear,3551,Accessories,227,3.82,1.93
5/1/16,Ready Wear,4215,Home,913,1.91,1.44
5/1/16,Bellings,6450,Shoes,59,18.43,11.13
5/1/16,Bellings,2478,Womens,97,8.97,4.53
5/1/16,Bellings,4220,Accessories,146,5.19,2.22
5/1/16,Ready Wear,3076,Accessories,141,6.19,3.12
5/1/16,Bellings,5082,Accessories,117,6.7,2.99
5/1/16,Ready Wear,4053,Shoes,48,27.08,18.02
5/1/16,Ready Wear,3148,Kids,161,5.52,2.8
5/1/16,Ready Wear,6280,Groceries,825,1.76,1.23
5/1/16,Ready Wear,2795,Mens,177,4.75,2.27
5/1/16,Bellings,7018,Accessories,166,4.13,1.49
5/1/16,Bellings,2141,Womens,138,7.49,4.31
5/1/16,Bellings,5168,Womens,95,9.89,5.26
5/1/16,Ready Wear,2830,Hosiery,248,3.63,1.86
5/1/16,Ready Wear,2650,Juniors,66,12.46,5.79
5/1/16,Bellings,3931,Shoes,54,23.51,15.31
5/1/16,Bellings,3977,Mens,125,8.23,4.69
5/1/16,Ready Wear,2800,Accessories,250,3.67,1.9
5/1/16,Ready Wear,3550,Kids,311,3.59,2.16
5/1/16,Ready Wear,4068,Kids,524,3.58,2.73
5/1/16,Ready Wear,2350,Home,364,4.47,3.25
5/1/16,Bellings,4802,Shoes,46,18.23,8.55
5/1/16,Bellings,3179,Juniors,165,7.58,4.88
5/1/16,Ready Wear,2020,Kids,260,3.62,1.91
5/1/16,Ready Wear,2154,Kids,163,5.45,2.72
5/1/16,Bellings,2120,Shoes,40,32.84,21.7
5/1/16,Ready Wear,2350,Hosiery,264,3.38,1.69
5/1/16,Ready Wear,3018,Intimate,205,4.18,2
5/1/16,Bellings,4570,Mens,159,7.47,4.65
5/1/16,Bellings,4570,Juniors,160,5.83,3.03
5/1/16,Bellings,4570,Accessories,175,4.42,1.86
5/1/16,Ready Wear,4068,Kids,404,3.33,2.22
5/1/16,Bellings,7250,Shoes,110,7.79,3.69
5/1/16,Ready Wear,2560,Intimate,181,4.99,2.5
5/1/16,Ready Wear,3175,Shoes,154,5.67,2.74
5/1/16,Bellings,2790,Womens,129,8.24,4.74
5/1/16,Bellings,4305,Mens,207,6,3.82
5/1/16,Ready Wear,3550,Womens,139,6.9,3.65
5/1/16,Ready Wear,4068,Accessories,200,5.76,3.5
5/1/16,Ready Wear,3353,Accessories,261,3.61,1.88
5/1/16,Ready Wear,2031,Groceries,664,2.34,1.66
5/1/16,Bellings,4566,Shoes,80,14.07,8.42
5/1/16,Ready Wear,3550,Kids,379,4.12,2.92
5/1/16,Ready Wear,2116,Accessories,165,4.96,2.21
5/1/16,Ready Wear,2617,Home,330,3.79,2.41
5/1/16,Ready Wear,6330,Hosiery,292,3.8,2.24
5/1/16,Ready Wear,4509,Womens,151,7.2,4.18
5/1/16,Ready Wear,2116,Mens,196,3.94,1.61
5/1/16,Bellings,3136,Mens,184,5.62,3.14
5/1/16,Bellings,2539,Shoes,113,7.42,3.36
5/1/16,Ready Wear,2116,Home,671,3.08,2.4
5/1/16,Ready Wear,2015,Accessories,171,6.22,3.53
5/1/16,Ready Wear,3353,Shoes,66,22.31,15.35
5/1/16,Bellings,7010,Accessories,187,3.85,1.39
5/1/16,Bellings,3500,Womens,113,9.77,5.7
5/1/16,Bellings,2478,Mens,154,5.85,2.86
5/1/16,Ready Wear,4509,Accessories,204,5.71,3.45
5/1/16,Ready Wear,3076,Mens,140,5.99,2.7
5/1/16,Bellings,2141,Kids,108,9,4.73
5/1/16,Ready Wear,2560,Hosiery,269,3.5,1.78
5/1/16,Bellings,6030,Shoes,89,14.25,9.06
5/1/16,Bellings,2539,Shoes,66,21.11,14.1
5/1/16,Ready Wear,6280,Intimate,172,5.33,2.63
5/1/16,Bellings,4802,Shoes,179,5.9,3.31
5/1/16,Bellings,3030,Mens,154,6.75,3.74
5/1/16,Bellings,4570,Shoes,116,7.34,3.34
5/1/16,Bellings,4305,Shoes,167,5.72,2.93
5/1/16,Ready Wear,2031,Hosiery,245,3.8,1.9
5/1/16,Bellings,2158,Accessories,161,5.13,2.24
5/1/16,Bellings,2790,Accessories,151,5.29,2.2
5/1/16,Ready Wear,3551,Shoes,110,9.18,4.94
5/1/16,Bellings,5082,Shoes,149,5.83,2.7
5/1/16,Ready Wear,2650,Mens,142,5.99,2.7
5/1/16,Ready Wear,4558,Intimate,204,4.44,2.15
5/1/16,Ready Wear,2116,Womens,146,6.61,3.38
5/1/16,Bellings,2485,Shoes,79,12.3,6.32
5/1/16,Bellings,3136,Shoes,151,6.34,3.21
5/1/16,Bellings,2064,Hosiery,181,5.1,2.46
5/1/16,Ready Wear,3353,Kids,409,4.15,2.98
5/1/16,Bellings,6010,Shoes,191,4.27,1.76
5/1/16,Ready Wear,4551,Accessories,536,2.57,1.68
5/1/16,Ready Wear,2480,Home,353,5.24,3.88
5/1/16,Ready Wear,3175,Kids,156,6.95,3.87
5/1/16,Bellings,6112,Mens,160,7.49,4.48
5/1/16,Ready Wear,2541,Shoes,87,17.6,12.07
5/1/16,Ready Wear,2541,Shoes,142,6.22,2.83
5/1/16,Bellings,3131,Mens,119,9.59,5.54
5/1/16,Ready Wear,4551,Mens,179,4.51,1.81
5/1/16,Ready Wear,4558,Intimate,217,5.16,2.93
5/1/16,Ready Wear,3066,Womens,124,6.24,2.32
5/1/16,Bellings,4220,Shoes,36,39.49,25.98
5/1/16,Bellings,7010,Shoes,146,5.93,2.59
5/1/16,Bellings,7250,Accessories,153,5.54,2.35
5/1/16,Bellings,4703,Shoes,66,15.98,8.58
5/1/16,Bellings,4825,Shoes,94,8.95,3.75
5/1/16,Bellings,3179,Mens,134,7.56,3.91
5/1/16,Bellings,4680,Womens,187,7.11,4.49
5/1/16,Ready Wear,2154,Intimate,254,4.38,2.45
5/1/16,Ready Wear,3550,Kids,140,7.6,4.1
5/1/16,Ready Wear,2067,Hosiery,261,3.6,1.72
5/1/16,Ready Wear,4119,Kids,178,5.93,3.17
5/1/16,Ready Wear,2800,Intimate,187,5.1,2.47
5/1/16,Ready Wear,4053,Juniors,80,10.54,4.38
5/1/16,Bellings,6109,Shoes,166,4.86,1.89
5/1/16,Ready Wear,2480,Accessories,191,4.68,2.1
5/1/16,Bellings,4566,Mens,110,9.45,4.96
5/1/16,Ready Wear,6280,Mens,187,4.59,1.94
5/1/16,Ready Wear,2800,Kids,351,3.81,2.4
5/1/16,Ready Wear,2800,Mens,154,6.59,3.37
5/1/16,Bellings,4680,Shoes,128,7.91,4.03
5/1/16,Ready Wear,3175,Kids,177,6.48,3.67
5/1/16,Bellings,2064,Mens,191,6.67,4.06
5/1/16,Ready Wear,2650,Home,576,3.26,2.39
5/1/16,Bellings,3280,Kids,210,5.14,2.76
5/1/16,Ready Wear,3353,Home,592,4.26,3.41
5/1/16,Ready Wear,3018,Kids,500,3.83,2.83
5/1/16,Ready Wear,3066,Womens,212,5.18,2.81
5/1/16,Ready Wear,4053,Kids,314,4.9,3.3
5/1/16,Ready Wear,2800,Shoes,247,4.94,2.9
5/1/16,Bellings,7250,Mens,231,5.02,2.84
5/1/16,Bellings,870,Mens,142,6.66,3.11
5/1/16,Ready Wear,6330,Intimate,317,3.19,1.6
5/1/16,Bellings,7018,Shoes,19,53.62,27.01
5/1/16,Bellings,6010,Shoes,44,32.77,21.27
5/1/16,Bellings,2609,Mens,151,6.65,3.29
5/1/16,Bellings,7010,Juniors,227,5.76,3.52
5/1/16,Bellings,5168,Mens,136,7.87,4.12
5/1/16,Bellings,6450,Mens,136,8.07,4.32
